nCount_RNA	group	1_-9_-9_0.5_0.5_0.5_x	1_-9_-9_0.5_0.5_0.5_y	1_-9_-9_0.5_0.5_0.5_x_expression	1_-9_-9_0.5_0.5_0.5_y_expression	1_-9_-9_0.5_0.5_-0.5_x	1_-9_-9_0.5_0.5_-0.5_y	1_-9_-9_0.5_0.5_-0.5_x_expression	1_-9_-9_0.5_0.5_-0.5_y_expression	1_-9_-9_0.5_0.5_0_x	1_-9_-9_0.5_0.5_0_y	1_-9_-9_0.5_0.5_0_x_expression	1_-9_-9_0.5_0.5_0_y_expression
38884	group3	6	2	-8.605922089708315	-9.282343592700313	19	1	-7.6420726441715585	-9.971302410951596	3	6	-9.356742974644256	-8.816602733488658
52776	group3	8	7	-8.453388608206334	-9.375047620483684	13	1	-8.576536353023378	-10.460734171795922	2	5	-9.640332488180544	-8.873816806591481
17435	group3	3	1	-8.914209482631014	-9.107559199180676	7	4	-8.58129791438417	-8.693024449988528	1	2	-8.862311107370004	-8.725252308167677
26416	group3	0	2	-10.27089862823671	-9.597284724290269	4	2	-8.716554532344903	-9.132730722005718	2	3	-9.743717654893059	-8.987990581397998
15577	group3	2	2	-9.21305544401027	-8.709924929850782	4	1	-8.693543455500462	-9.144192672668318	1	0	-9.049420930942517	-9.296263312794927
32427	group2	3	2	-8.874077029152877	-9.420345725973576	16	1	-7.717784924273779	-9.25206721177167	4	1	-8.420283589428285	-9.228676252057454
14355	group3	5	6	-8.262836958868437	-7.684096970326581	7	2	-8.41865621194056	-9.335460256314416	4	3	-8.34218379174521	-9.378252341297246
21953	group3	4	1	-8.712024335455755	-9.666198340593729	9	0	-7.632988100193574	-9.502434961586685	5	4	-8.207935718992058	-8.234186606710988
15944	group2	0	0	-9.53329574370491	-9.055809536066462	2	1	-8.667402462010841	-8.35060704325868	2	3	-9.487308847731823	-8.896018859166052
16942	group3	4	2	-8.929042062242136	-8.514686399935975	2	2	-8.432054344387822	-9.076419600166576	1	0	-8.905863563114613	-9.559605098938132
19053	group3	4	7	-8.226599290868714	-8.317593852693632	1	3	-8.920163380982054	-9.138097504942161	1	1	-8.662470931335768	-8.757251718125563
14319	group3	1	3	-9.23487521570094	-8.826592814241211	1	1	-9.790127000579059	-8.704535328210504	0	1	-9.500038634010842	-9.005507602558458
16802	group2	0	3	-9.250985534925595	-9.123281907636015	3	3	-8.817761928373338	-8.224143621091006	7	6	-8.601474463423978	-9.133026417383087
20271	group3	2	0	-9.099033779834578	-9.410032531300422	2	2	-9.489025722552764	-8.000027156943403	0	5	-9.413725897171059	-8.216110429785022
14232	group3	0	0	-9.575857883236681	-9.730827025842084	1	1	-9.380882692408319	-9.141108078853174	1	2	-9.546036153568268	-8.871968972085751
14514	group3	1	1	-9.362866470652241	-9.35019145534124	1	4	-9.796382103189123	-8.57727648802974	4	2	-8.472741045290217	-8.63953507543961
13687	group3	2	1	-9.059222980759591	-8.752467820544933	3	0	-9.605468825502353	-8.588594749645734	0	1	-9.973435166020172	-9.204063407612388
14698	group3	1	1	-9.547725327808836	-8.862653733036032	1	2	-8.996366183572018	-9.029098494869164	1	3	-9.103316510400857	-9.141500708985236
28743	group3	2	4	-9.34164856021083	-9.611771233209836	1	3	-9.370915337224382	-8.876235919656853	5	2	-8.713596198958362	-8.754043336675924
16573	group3	1	0	-9.260943048108293	-9.196325788565924	2	4	-9.203437703537332	-9.08505061745308	1	0	-8.959620480423284	-8.890681005281882
15930	group1	2	3	-8.399021473739344	-8.935597609082892	3	1	-9.152892718421532	-8.725168316012653	1	1	-8.509351463553996	-8.388116497217746
7188	group3	0	1	-8.994689193553718	-9.24888700916671	0	0	-9.396119218055091	-9.057042830251536	0	3	-9.982475823275154	-7.910290032434359
16448	group2	6	3	-8.393790027939998	-8.42823784755486	3	4	-9.1243809143219	-8.876405722056692	0	2	-9.29790418935217	-8.61886776808419
12044	group2	1	3	-9.13781290877074	-9.075581490847846	2	2	-9.236127640241428	-8.760296990164976	2	2	-9.841262199232709	-9.274978336902379
13590	group2	5	3	-8.350309868997599	-8.628013116001872	3	2	-8.378494412955138	-9.274824402273893	0	4	-9.651117911385416	-8.46000219769394
11609	group1	0	2	-9.416147638249608	-9.78934951702301	2	1	-8.622822024355823	-9.256050417110599	2	2	-8.560403921695762	-9.007129280553038
14722	group3	0	4	-9.449902760860384	-8.28676402679853	3	1	-7.950103492475143	-9.818163825967332	2	1	-9.09581088182681	-8.812816478209623
16776	group2	1	1	-9.039735951345646	-9.280376833091786	0	2	-9.516882719199495	-8.975714457080368	4	1	-9.485896119971445	-9.317076480286739
9129	group3	1	2	-8.248706574171527	-8.085001884763221	0	0	-9.342977091551841	-8.871362022207759	1	2	-9.397033724768775	-8.592479562284463
17670	group3	5	7	-8.40426590542353	-8.408477573899265	1	6	-9.430501420457304	-8.256823497736946	1	2	-8.995054631148458	-9.65509857359035
16350	group2	1	1	-8.217134058121436	-9.046254469898464	2	3	-8.493108543814127	-9.635629095682454	1	1	-8.832985568262307	-8.740874185798013
11926	group3	1	0	-9.698182345431448	-9.744865328338328	2	0	-8.294644117181583	-9.893825952891964	1	3	-8.303490476825557	-9.290040558787197
20808	group3	1	0	-9.590550983987093	-9.21561290916861	3	3	-9.019654026261188	-8.583646677852636	6	4	-8.802193067663207	-7.950928696295124
14709	group3	3	1	-8.712765056712419	-8.663597841001367	1	0	-9.004249071599412	-9.142025172606601	3	4	-9.172819188749177	-9.192154145356284
14690	group3	1	3	-9.092293639273239	-8.606188049059048	1	0	-9.215260257401193	-9.115290208505176	1	1	-8.749071281151029	-9.26230306770262
14329	group3	3	2	-9.102766573445797	-9.276519489926269	0	3	-8.850235353840159	-8.60341477528845	1	1	-9.007255152349472	-9.26402450860814
28317	group3	3	0	-9.852071220766149	-9.589739113019352	3	2	-8.858183827853823	-8.725370362936873	1	4	-9.406387164684215	-8.563082217250587
16092	group2	2	0	-9.007991651313871	-9.3967649074636	2	1	-8.773771008381988	-9.494929635683896	5	0	-9.199674218659151	-9.519636245671405
14160	group3	1	1	-8.813523093561288	-9.543497411220722	2	1	-8.628062321504045	-8.361396031137506	1	1	-9.155732668133668	-9.082363341754313
15401	group3	2	2	-8.969200384015268	-9.434739259340656	2	3	-9.005103218420954	-8.141483989980825	1	2	-8.858785900400965	-8.536544408213631
15665	group2	1	1	-9.012654931960753	-9.1495272573431	3	2	-8.701646639474927	-8.680001084712092	3	0	-8.113228168888053	-9.633639251853324
21370	group2	0	2	-9.190502452488671	-9.010251642675554	5	1	-8.12264107030539	-9.621961631355989	2	0	-9.137827572266621	-9.93678623994933
17194	group3	1	0	-8.962512627274561	-8.989643720656751	11	0	-7.766381770665692	-9.616413332516125	1	6	-8.903023550268342	-8.750858509610367
12713	group3	7	1	-7.881716670537783	-8.830675128409277	3	3	-8.912629785390589	-8.500953544014205	0	0	-9.348322391571065	-9.481969878322174
13514	group3	0	0	-9.689780012555824	-9.402788165748875	3	0	-9.301283277304599	-8.954307037405458	0	0	-9.522607758445467	-9.780169376491193
12760	group3	1	4	-8.836810487326082	-7.882208547553722	4	1	-8.624041096425401	-9.280787115956583	5	4	-8.702585045140763	-8.056000901107884
18671	group3	1	3	-8.818398209057118	-8.562916926783688	1	3	-9.498222127971612	-8.183648692933733	1	10	-9.601563080999243	-8.198376240491882
24455	group2	1	2	-9.21126938957306	-9.156991380950906	3	3	-8.906408524584998	-9.380678132494186	2	2	-9.084642866075155	-9.73298995752049
19678	group3	2	1	-8.919995049141267	-9.6069553508846	4	1	-8.744018930038735	-9.362409385274988	3	2	-8.743998169605025	-8.646079430458597
19912	group3	3	2	-8.920836975386681	-9.047864326545056	2	0	-9.082691748873422	-9.160308009157081	7	1	-8.831871600566663	-9.164495335290512
5737	group3	0	1	-8.969371729499665	-9.106460245520509	0	0	-9.403419579771473	-9.393462877476976	1	0	-8.187527736901474	-9.177835112850937
18001	group3	5	1	-8.539187159811776	-8.904769741494963	3	9	-9.623527057669856	-8.248905771690179	5	3	-8.712854606542368	-8.706346191375149
13207	group3	0	0	-9.171075368612104	-9.595076169787045	0	2	-9.596985375343662	-8.25268130414548	1	1	-9.48996674098171	-9.974702125502729
17141	group2	1	1	-9.244420308710936	-9.069479522639316	3	4	-8.893541652723481	-9.057969731107013	1	0	-9.915042611706895	-9.240234448499994
23639	group3	1	4	-9.063450841548574	-8.851765713651545	0	5	-9.266116789062892	-9.06262916282998	4	2	-8.85907272065332	-9.942522475079052
14544	group3	0	1	-9.101691965184296	-9.367769641677471	4	1	-8.352437934959102	-8.673662076363085	0	2	-9.406779361951564	-8.264859030407095
20534	group3	0	3	-9.621952171279329	-8.669175575084784	3	7	-9.544961737674091	-8.709268918709645	2	4	-9.952982331232231	-8.808843771773372
18863	group3	3	4	-8.460680455398657	-8.61188492320097	1	5	-9.443403684749397	-8.970512669243012	2	6	-8.865512044627947	-8.644876638832287
12953	group3	0	5	-9.164162559445773	-8.17165689915337	0	0	-9.873058993419992	-8.627200718792487	2	2	-9.791016067258617	-8.87470770172924
19694	group1	3	2	-8.394346114541335	-8.390804293602155	2	2	-9.388419142715772	-8.586918502382101	0	6	-9.751525820889034	-8.370415846413316
12340	group1	0	1	-9.185279239125222	-9.619378999134439	0	2	-9.224358283886172	-9.173838205094436	0	1	-9.485562266434226	-8.855058064530809
21091	group2	2	1	-8.763112741676046	-9.119097171575536	2	1	-9.083860719219514	-9.289341120943408	2	1	-9.453653835053878	-8.978383407200091
6158	group3	1	0	-8.401816647148337	-8.437337384298832	0	0	-8.51039280430636	-9.244490101988253	1	4	-9.826964107533605	-8.90521093346584
23887	group3	2	3	-9.113955646433999	-9.313163813371885	2	9	-10.190582450267202	-7.97029418158289	8	2	-8.743602281940717	-9.055044420842574
21787	group2	2	2	-9.241206819214641	-8.900057978209174	1	7	-9.44504002827083	-8.549391771896929	5	1	-8.2303955402799	-8.862550842759836
13120	group1	0	0	-9.207678735269974	-9.824959168378793	2	1	-8.353504698321649	-8.957207081455579	7	4	-8.651304336995052	-8.792974063832606
9417	group2	0	2	-9.109367553560933	-9.419994093655307	3	0	-8.99447075046661	-8.418019345819854	2	0	-8.098203548361024	-9.382574669783075
11883	group1	3	3	-7.989669898055222	-8.378660713099515	1	2	-9.01800320304249	-8.896046103242353	2	4	-9.186138553035114	-9.159700602011592
13737	group3	2	0	-9.353658582682595	-9.200528943701627	2	0	-8.71449062756525	-9.40757854134077	6	4	-8.734612751395614	-8.914767726083005
15070	group1	2	4	-8.926216074430348	-8.124114875286617	0	3	-10.31432200916827	-8.822378631587343	5	2	-8.623069561307467	-8.895865469671216
21230	group3	2	1	-9.156764512589175	-9.191336767942396	1	7	-8.803813484443284	-8.44091967447992	2	2	-9.307225506375618	-9.076451339203143
16285	group2	2	1	-8.869446819745356	-8.661202681994824	1	4	-9.132245689772274	-8.408667981546918	2	0	-8.822100916540604	-10.20448692723288
17276	group3	1	2	-9.115188836166862	-8.549003417167278	6	2	-8.604769041841285	-8.809752655575839	3	1	-8.336255592223742	-9.329342971789037
25232	group3	4	4	-9.288772237060952	-8.981954014348359	2	3	-9.520392102831995	-8.482047113637012	2	2	-9.22086320025285	-8.906787871124472
12644	group3	1	0	-8.498842301365924	-9.236334436714573	1	2	-9.860075844013936	-8.367395108674543	2	0	-9.165380250604354	-9.775692263466672
13644	group3	1	1	-8.975964027995648	-9.479555515391569	3	0	-7.926810127079341	-10.061187628962838	3	6	-9.152324751062094	-8.32954194968878
13592	group2	2	2	-8.950473487648889	-8.957557991513761	2	0	-9.171305573601018	-9.23977952142672	1	1	-8.500844359161892	-8.403558607012826
6333	group3	0	1	-8.884307703612471	-8.44099360065514	0	0	-8.941671721240587	-9.312519585017792	1	1	-9.311615389015582	-9.139702346121364
23809	group3	0	8	-8.754819603111716	-8.011539856694	8	1	-7.8982320375011055	-9.464103154351802	3	5	-8.492518734563834	-8.271269181336269
15435	group2	3	4	-8.985035457320127	-8.504882801133279	1	4	-8.332330926083364	-8.298074569017242	3	1	-9.00951212360561	-9.517495313864723
20670	group3	2	1	-9.343063867968809	-9.772741957790867	2	3	-8.899945724759448	-8.88344457112041	3	10	-10.007062703419363	-8.298363297474946
14338	group3	3	4	-8.91658363914572	-8.448439970512952	3	0	-8.091788989813645	-9.379463912266495	3	2	-9.79671996256548	-8.79963220965431
17122	group3	2	1	-9.100989283484752	-9.059972073406085	4	1	-8.39548962226727	-9.316823476075303	3	7	-8.563135650257362	-7.353171656072414
15127	group3	3	3	-7.802195388473086	-8.61996596763298	0	2	-9.217017600567141	-8.38232446533401	2	2	-8.917100918072979	-9.071372034612228
23476	group3	3	1	-9.58862365397597	-8.874506357823995	3	1	-8.8449094950704	-9.542930967100014	3	3	-8.776149434726188	-8.748908592246394
22406	group1	1	4	-8.47914893093553	-8.909638395176648	4	7	-9.03793039249995	-8.350545770961176	5	6	-8.3219252403063	-8.655299344865728
18686	group2	3	1	-9.205625756045409	-8.974684547440662	1	5	-9.643321617708953	-8.355357985618816	2	1	-9.398635408305745	-10.087605168458301
16078	group3	1	0	-9.132834859059352	-9.351824957945725	1	1	-8.50863998824426	-8.573878796979363	3	1	-8.85335120004471	-9.352088838873234
18577	group2	3	17	-8.524722794706475	-7.799582570211765	1	4	-8.5562409705682	-9.046319346990545	2	0	-8.280383851054085	-9.678114188980675
12760	group3	1	2	-9.098542303611355	-8.473809114392997	1	2	-9.227444895272928	-9.474330380411896	4	3	-8.89971529636247	-9.378168868199523
22207	group3	5	7	-8.235408404004474	-8.050869408427067	7	3	-8.405048110833047	-9.353731406976037	1	3	-9.453009204236876	-8.144549841184043
13213	group1	4	1	-8.515172375162532	-9.054496503757752	1	5	-8.97716081200872	-8.761878968305064	0	1	-8.914157718486775	-9.094077402514184
17135	group2	2	2	-9.738599245133196	-9.096940575717676	2	1	-8.978108789152834	-9.261503407237516	3	1	-8.619685255456337	-9.404854244484847
9106	group2	3	0	-8.908518743076547	-8.587125372114167	0	0	-9.174592226799163	-8.90538957603002	0	0	-9.189836413920222	-9.328930971260348
19031	group3	2	3	-8.384197140697289	-8.691298580365636	8	3	-8.41483478327995	-9.792139763055175	7	3	-7.978866291400652	-8.830032479063775
17548	group2	3	2	-8.808258766351111	-8.980763445328746	0	2	-9.934163641193404	-8.438688960040169	1	4	-8.675940372027258	-8.424865578704184
18880	group3	2	0	-8.975067415950502	-9.574231137765715	3	3	-9.263950094666038	-8.766757329367426	3	3	-9.096199011273523	-9.080199020550202
19027	group3	0	3	-9.656335185320183	-9.176415907187728	3	4	-9.540856482901646	-8.887283587035927	2	6	-9.845376298477495	-8.753423081101763
22926	group3	4	2	-8.612511480969367	-9.200317236114246	4	1	-8.335394409447272	-9.431886417692999	4	2	-8.867170556017617	-9.213667848356039
14721	group3	4	3	-7.962254374036515	-7.993536780062654	2	2	-8.706823602769866	-9.304321499076694	4	0	-8.379010547397797	-9.924483320219396
18481	group3	2	4	-8.717625498382985	-8.666793667870815	4	2	-8.623956504482512	-8.885991106704248	6	1	-8.784578832105876	-9.713836721581961
13886	group2	4	4	-8.547169236169296	-8.545846520576557	0	3	-9.078496989111546	-8.844952068815143	0	0	-9.593014214848585	-9.110846185482337
8588	group2	2	2	-8.976350554243067	-8.970770876867238	2	0	-8.972525104404092	-9.809252875004855	1	0	-8.312800560986915	-9.617359090509002
16048	group2	3	1	-9.195023824700876	-9.050301766489115	3	3	-8.42878668813451	-9.147768361173764	1	2	-9.519215412377676	-9.629062826428138
10847	group3	4	1	-9.22245893447815	-9.61058195341755	3	2	-9.156167365105286	-8.546751972136168	3	2	-7.960416813618653	-8.731656456904116
13016	group3	1	1	-9.349057773840169	-9.269310628939914	1	1	-9.084190377623658	-9.425842579067368	3	4	-8.792337268435324	-7.932932201454107
15048	group2	3	1	-8.574557493364376	-9.067476188380095	0	2	-9.454339593605486	-8.450641172848327	2	1	-8.872997282763889	-10.091530796345074
13018	group3	0	2	-9.685516641430107	-9.566372608638506	0	2	-9.469260649067373	-8.999705184882812	0	1	-9.264023700588	-9.622377020123535
10506	group2	3	2	-8.797665055919396	-8.760767607983299	2	0	-8.542423630587697	-9.131903957227015	3	0	-7.952377625354229	-9.736490254937301
9767	group2	0	0	-8.874062263762802	-9.131788416029888	2	1	-9.571035582945605	-8.92643122516225	0	0	-8.844990943298729	-9.269810285447953
16666	group3	4	6	-8.44841706969583	-8.371453543097848	1	0	-9.418664462007138	-9.16513929565626	0	1	-9.231471505468619	-8.991974918045239
16144	group3	0	2	-8.862218969580256	-9.000385057222736	0	5	-9.36316270291207	-8.303247852085834	2	1	-9.072722435771226	-9.35822612855408
13521	group3	1	2	-9.099258193436858	-9.746959610268915	4	7	-9.608149683919606	-7.635159295551426	0	1	-9.64459661359546	-9.341510166200017
7184	group3	1	1	-8.633161506022864	-8.552094021924189	0	0	-8.665463298233083	-9.234705481523218	0	0	-9.545509081102743	-9.474794980676084
19042	group3	2	3	-9.510427812461185	-9.206358311673098	3	2	-8.759040524515544	-9.169256493852457	3	2	-8.942556999232117	-9.083526942798184
16764	group3	2	1	-8.770189286112444	-9.855826437261397	0	1	-9.340805747293654	-8.661471259625783	1	1	-8.75606957923959	-9.12826705292571
13048	group2	3	5	-9.318209370903734	-9.110082111157153	1	0	-9.360954621740111	-9.307296300056027	3	1	-8.006047779624812	-9.384908719692985
19513	group3	2	2	-9.125367802865192	-9.463117144157298	2	5	-9.254407697979964	-8.75244543331052	2	3	-9.524728745589686	-8.473044930227722
18325	group3	1	0	-9.469157481328098	-8.971236811404166	2	2	-9.010556132479095	-8.469090117745688	2	3	-9.372297722793915	-8.941119453706166
14879	group3	2	2	-9.753462135632706	-9.62539361724933	5	2	-8.839525841321214	-8.811060339846689	4	0	-8.497349216554493	-9.057148163484856
23996	group3	6	7	-8.448746537569024	-8.41840225327397	3	2	-8.502784193249134	-9.024867829488034	3	3	-9.190740517006665	-8.50319951455685
5385	group3	2	2	-9.407351618949994	-9.150183632418498	1	0	-9.138290263946198	-9.157250134007947	0	2	-8.8338816002265	-9.283055384407698
11741	group1	0	2	-9.77470438064622	-9.870063605512954	1	0	-9.254491344978051	-9.453852384296601	3	2	-9.629535166624953	-9.203996538757373
13978	group3	3	2	-8.412625946224706	-8.722930802238938	1	1	-8.826416360850391	-9.38804502920773	0	0	-9.869009464654628	-9.46120174951361
14154	group3	2	0	-9.088722179450576	-9.480482382723386	0	1	-9.032862625186496	-9.011215994738105	2	4	-9.577284857516773	-8.855266092110735
12899	group3	5	1	-8.353476628324957	-8.762293628725297	1	0	-8.767788883235157	-9.325483823540226	1	1	-8.612057470485196	-9.34722087095856
18435	group3	1	4	-9.58208106778854	-9.460038040785937	2	1	-8.054073572871285	-9.90222172988378	1	1	-9.238000845440853	-9.581785033251036
9941	group2	4	3	-9.072272044783485	-8.647916173871256	4	2	-9.04364855767509	-8.565688424496578	0	4	-9.727935803599324	-9.23499659379616
13191	group3	1	3	-9.059908885905338	-9.536485001436354	0	1	-9.5153865734083	-8.590041620970625	3	4	-8.71767435932226	-8.767066344788637
16049	group3	1	1	-9.422684486706842	-9.29717749972794	1	1	-9.081910861601116	-9.15987621378372	5	1	-8.704919283113576	-9.152999594577157
16835	group3	8	0	-7.8320967259624314	-8.412734831304395	1	0	-8.759738553120028	-9.182983773976309	1	4	-10.430311299491299	-8.529063226414427
11571	group3	1	1	-9.239391418350552	-8.993508635115198	0	0	-9.99836709007079	-8.848100014000897	5	5	-8.324145978826921	-8.536615655365559
11541	group3	7	1	-8.638702985944708	-9.125821524418994	4	1	-8.715628560867717	-9.152750324460333	0	3	-8.540615700396968	-8.439274957228523
8926	group1	0	1	-8.66278689338998	-9.56038072532649	2	0	-8.465099349820157	-9.335783908115118	4	3	-7.615158356019327	-8.839544345325894
12008	group1	0	3	-9.210013900927336	-9.277728703891874	1	1	-8.493039631588287	-9.687733851850739	5	0	-8.197553827141673	-8.584095036514825
13268	group3	3	1	-8.837184113265886	-9.15173527058258	1	0	-8.217435036369828	-9.65550018773014	1	2	-8.651450852987377	-9.07154611520214
