nCount_RNA	group	gauss_1_-9_0.5	gauss_1_-9_0.5_expression	gauss_0.5_-9.5_0.5_gauss_0.5_-6_0.5	gauss_0.5_-9.5_0.5_gauss_0.5_-6_0.5_expression	gauss_0.75_-9_0.5	gauss_0.75_-9_0.5_expression	gauss_0.5_-9_0.3_gauss_0.5_-7.5_0.1	gauss_0.5_-9_0.3_gauss_0.5_-7.5_0.1_expression	gauss_0.3_-9.5_0.15_gauss_0.4_-8_0.15_gauss_0.3_-6.5_0.15	gauss_0.3_-9.5_0.15_gauss_0.4_-8_0.15_gauss_0.3_-6.5_0.15_expression
13213	group1	1	-9.291096219063167	0	-9.484969972072575	2	-8.865737893311515	13	-7.494614307724754	4	-8.122283020412432
17135	group2	2	-8.836593510440473	34	-6.108415632263112	0	-inf	0	-9.171243637074436	21	-6.622082280137552
9106	group2	0	-9.580221596934718	43	-5.4711827147849466	0	-9.656075237160593	2	-9.016804171212959	1	-9.685209424869855
19031	group3	3	-8.238451643036008	2	-9.226369098244593	0	-9.287365956925287	18	-7.534816406445844	42	-6.283271075356356
17548	group2	4	-9.278133984308134	0	-9.633158934193716	4	-8.331627420519856	8	-7.4738052697227015	0	-9.442178016012381
18880	group3	0	-10.300320904556548	88	-5.578815327500434	1	-9.033715763479007	1	-9.291513475189207	30	-6.43876108123009
19027	group3	12	-7.644025063052422	2	-9.292948126032826	0	-inf	13	-7.3184779245447995	10	-7.65121844140162
22926	group3	1	-9.54907431627861	50	-6.320209454813461	0	-inf	6	-8.70484061334914	8	-8.029772723080452
14721	group3	5	-8.34553383285925	1	-10.01149410958973	2	-8.724562985955936	3	-8.819279955100075	12	-6.476290228394308
18481	group3	6	-8.633463719728777	41	-6.046161644720123	0	-inf	0	-9.396575640973456	5	-7.914759042664113
13886	group2	1	-8.673910182092486	3	-9.105238719794787	0	-inf	1	-9.808544154440122	18	-6.680486099797749
8588	group2	1	-9.115742415185414	0	-9.540373978719034	0	-9.760487089375808	6	-7.570196024862786	2	-8.01214105816498
16048	group2	2	-8.90540062408745	1	-10.193584706663781	0	-inf	1	-8.681171456693074	28	-6.2069616980521625
10847	group3	2	-8.388031995541551	0	-9.638333181688036	1	-9.759651313433316	7	-7.4264327896653555	3	-8.11598421273171
13016	group3	2	-9.1504653580997	31	-6.115406504055627	1	-8.722334416941505	9	-7.596253904332458	5	-7.802861106393549
15048	group2	3	-8.874345183956862	62	-5.555438841055779	0	-inf	6	-7.628142125111199	8	-7.941325647359569
13018	group3	6	-8.535854892537467	33	-6.088123033262527	4	-7.855728516406625	2	-9.368312031055847	5	-7.94886317459169
10506	group2	0	-8.958305581382046	13	-6.558980925316859	1	-9.279474941426331	3	-7.399444247976179	2	-8.341348157359354
9767	group2	2	-9.21249159754923	0	-9.458588759844273	2	-8.714808021782845	0	-9.864965420960543	0	-9.564378498868185
16666	group3	5	-8.274160545841033	29	-6.1726541277406675	4	-9.483387895964848	13	-7.513573629766755	7	-7.956927086992454
16144	group3	7	-8.829155700563556	1	-10.043697398367843	4	-8.38594214329293	12	-7.492927967573207	27	-6.716095024701683
13521	group3	2	-9.062586332293515	0	-9.148993237546073	0	-9.239423477114565	1	-9.499707490362633	4	-7.874065731559705
7184	group3	0	-9.387947411985934	0	-9.678067965318245	0	-9.230195664544263	4	-7.356268396695777	0	-9.583838940611761
19042	group3	1	-9.502798610977987	46	-6.0238885693454955	1	-9.959144265996109	11	-7.631863676292932	2	-9.672349996610082
16764	group3	5	-8.55310794730948	65	-5.5413897611602625	5	-9.221221685740675	11	-7.4923632923985535	31	-6.419888733579556
13048	group2	7	-8.52536595688331	65	-5.362086549590594	1	-8.921040438473893	11	-7.3544347130632985	6	-7.957550919763081
19513	group3	0	-10.085355529538536	2	-9.284005509537028	8	-8.325446814155116	11	-7.602091897579262	2	-9.704773366439758
18325	group3	0	-9.307745819712878	0	-10.008931364529783	0	-inf	11	-7.474074844352531	6	-8.022265081187296
14879	group3	2	-8.517555931565187	3	-9.356126413821938	2	-9.602225153339763	1	-8.945224236415525	0	-9.618385852298255
23996	group3	12	-7.787846690367743	2	-9.147774557495485	4	-8.524797145040097	9	-7.407684895956323	38	-6.245850751485313
5385	group3	4	-7.924823096203553	34	-5.354616019078145	0	-9.187353350190033	4	-7.407514971122378	5	-7.821072711087083
11741	group1	3	-8.529066912378937	2	-9.731432938184168	3	-9.16036709867572	6	-7.432786801322736	4	-7.963083810373612
13978	group3	5	-8.313333772436945	51	-5.8179456907590925	4	-9.491032476250043	4	-7.402773495437318	20	-6.5298420836280595
14154	group3	2	-9.2637097284835	0	-9.607226375127144	0	-inf	3	-8.604183588108937	5	-7.912909638516118
12899	group3	6	-8.61273273823551	1	-9.796483355440742	0	-9.868480098720298	8	-7.45156275506034	5	-7.844499743176376
18435	group3	0	-9.61858235046569	39	-6.258967162076787	0	-9.625438578245664	14	-7.421458529395611	7	-7.849866523864361
9941	group2	1	-9.28093817313443	29	-5.709356879975332	1	-8.206627054229955	1	-8.730241527834943	0	-9.390506027340967
13191	group3	4	-8.839514458365617	1	-9.34419800823508	1	-9.615966600648594	11	-7.461309078105363	6	-8.197135927087022
16049	group3	13	-7.916031464974922	36	-6.095462282327648	0	-inf	2	-8.567774931741415	18	-6.602528851819371
16835	group3	2	-8.626018335331084	0	-9.494982814866589	1	-9.239016304849109	3	-8.474957346537915	28	-6.502849718383982
11571	group3	0	-8.863086454666716	1	-9.260597695526117	4	-8.469280033787355	6	-7.588904223482775	0	-9.622082280137553
11541	group3	1	-9.085041781342925	14	-6.312626759055937	0	-10.07981896189213	8	-7.488236262409125	5	-7.949555333152695
8926	group1	1	-9.661221485671124	30	-5.855373732149869	0	-8.802007252191016	6	-7.5104291068987905	14	-6.362650610702512
12008	group1	1	-8.698568498856329	36	-5.799851256575561	1	-9.281002246544313	7	-7.386716976705017	1	-9.283271075356355
13268	group3	1	-9.174546848291616	61	-5.568233949672136	1	-8.932680174662059	1	-8.448179762070682	0	-9.438761081230089
15970	group3	4	-8.880477647184778	23	-6.452440940048486	1	-8.5935664340512	3	-9.286362249013019	0	-9.476290228394308
14110	group3	0	-9.444665456987257	12	-6.836817992727927	2	-9.10275686947219	0	-9.058643500439452	3	-9.680486099797749
20155	group1	3	-8.939372523148212	2	-9.540152796018733	3	-9.125167639839054	8	-7.4488036584954305	6	-8.114243295373917
13248	group1	0	-9.76851443346978	36	-5.75040782122619	0	-inf	2	-9.186356222216768	1	-8.301167610862814
14352	group3	0	-8.74804689040515	0	-10.146111905590816	0	-inf	0	-8.98384292317426	25	-6.296193915456944
20765	group2	1	-8.340137044014037	2	-10.16670199389726	6	-8.663697343567797	9	-7.447902234617943	3	-9.206961698052162
15950	group3	5	-8.543024592560442	2	-9.734920338376885	0	-inf	2	-9.104449219337532	24	-6.40933434737134
13003	group1	4	-7.943088120440278	2	-9.279896601859317	3	-8.707772726599234	1	-8.921415809168105	3	-7.957186298179084
14550	group2	4	-8.837723242035464	26	-6.485666103027873	3	-9.386463188622002	5	-7.4803840419431005	3	-9.716095024701684
22111	group3	3	-8.747318279243723	2	-8.378668264338389	0	-inf	8	-8.4554337736344	3	-8.260688163333961
12254	group2	1	-8.742567581072079	39	-5.504923658931667	1	-9.120570143550845	4	-7.433590821567031	16	-6.660412343675948
16068	group3	3	-9.439864900806112	32	-6.55417583345428	3	-9.698693322207104	16	-7.552852632979468	9	-8.069972180856793
24021	group3	9	-7.923383265368524	2	-9.075589275667832	6	-8.38083343507559	10	-7.471257641040457	3	-8.376385226834689
16406	group3	4	-8.505710957795701	29	-6.295045300240687	0	-9.632058426967198	12	-7.566448272126016	3	-8.153153354129959
17799	group3	1	-9.121413210737092	16	-6.909126228384052	0	-inf	1	-9.210588074588356	6	-8.070471294282948
33479	group2	3	-9.451415871251891	232	-4.981675030652986	4	-8.933379093885172	3	-8.779298368996066	46	-6.6011284699378106
14912	group3	4	-8.709245358379272	1	-9.816630595375718	4	-8.153455655728035	0	-9.288761712997374	2	-9.419888733579555
14301	group3	2	-8.571226223204803	29	-6.235403383553449	1	-8.623084162440046	9	-7.533342005610007	5	-8.001163768149889
22977	group3	1	-8.931057566045085	52	-6.0479847353526175	0	-9.170660922375712	9	-7.609202672721317	42	-6.469488792087957
31179	group3	4	-8.906962741443323	57	-6.270073006600261	3	-9.388845037935926	2	-9.384426375333598	2	-9.245850751485312
14137	group3	1	-9.094058416715484	0	-10.522933339795667	0	-inf	3	-8.698332743928535	2	-9.52984208362806
14594	group3	1	-9.001373697863986	2	-9.252753067115572	1	-9.33740394619137	6	-7.27850009265293	22	-6.691424774144787
14658	group3	3	-8.332429336140684	1	-9.500976456230697	0	-inf	9	-7.438569278152791	17	-6.536045499819739
9618	group2	1	-8.299691057097656	21	-6.127255605490549	1	-8.563559678872489	1	-9.040720889300266	18	-6.163856964535768
12880	group2	2	-9.750088441747396	46	-5.593161802670879	0	-inf	1	-8.978783902719622	2	-9.602528851819372
19115	group1	2	-8.930560562731914	44	-5.9559344713507825	0	-inf	5	-8.568805190087328	7	-8.080979058601619
20570	group3	2	-9.602050674834851	0	-10.115832245346557	3	-8.851723439460542	0	-9.395591028878796	8	-8.138665626018108
21494	group2	1	-9.667847725849304	55	-6.014467922818339	4	-9.023118107884446	0	-8.97708987719566	2	-9.502849718383983
18262	group3	4	-8.707023606740247	1	-9.062155534911273	7	-7.716565728151322	2	-8.563304139189897	27	-6.658619287309238
13195	group1	1	-9.420784668988244	66	-5.413658719717919	1	-9.435857205739472	7	-7.592928180000222	5	-8.135154140510986
13117	group3	0	-10.576678725095524	0	-9.505387820921959	0	-9.262780607676925	0	-9.306275692737788	25	-6.325916148282785
13446	group3	2	-8.677423673435712	11	-6.685211991457286	0	-9.205007122634358	2	-8.922224533057593	16	-6.6399476653346845
11713	group3	0	-8.35892908495534	0	-9.715167776839788	2	-8.908343936966318	3	-7.535366093295722	4	-7.77016805196226
18195	group3	6	-7.98061143021072	1	-10.475138531365033	2	-8.861854414370224	13	-7.464857676687586	17	-6.551108582974263
19340	group3	1	-9.198146645921321	74	-5.443235104840998	3	-9.152581828228794	12	-7.542647909698076	0	-9.362650610702511
16409	group3	7	-8.277277345993552	2	-9.025439135862964	7	-8.647694481723054	10	-7.425194881096011	0	-9.296193915456943
15347	group3	0	-10.310505817904	1	-9.474546505758134	0	-inf	9	-7.454877275731857	2	-9.40933434737134
13720	group3	1	-9.521699803451844	1	-9.633010532073895	3	-8.746357170082163	0	-8.723054687868968	5	-8.070597127187007
10434	group1	2	-8.740515314295827	56	-5.211554910929753	0	-9.167903119728646	8	-7.385180235559372	0	-9.660412343675949
12241	group3	2	-8.764232865956357	1	-9.98946532534905	0	-inf	4	-7.778790910410953	0	-9.60112846993781
17997	group3	5	-8.33979104363409	23	-6.703349792456807	1	-10.244495339038593	10	-7.423930422694632	6	-8.014685071232245
15882	group3	0	-8.521655255183969	1	-9.691904923088783	4	-8.623576443370615	3	-8.722544913367134	21	-6.510519669400809
11115	group3	0	-9.04078500982585	2	-8.889074869599249	0	-9.496215271953337	2	-8.79836040396821	19	-6.72582847288752
23423	group3	9	-8.235376068299283	64	-5.873527037038895	2	-9.349813033825347	2	-8.708320486311953	31	-6.515761975000017
9064	group3	2	-8.656758679934176	11	-6.652716713465062	2	-9.097422128089363	5	-7.475406174421465	15	-6.305476875815999
17985	group3	5	-8.141455633471839	25	-7.064934602402167	0	-9.646051173533344	10	-7.399288245182855	6	-7.717374612105316
70115	group3	3	-9.402138496361607	122	-6.433562752348754	5	-9.433480070246729	34	-7.55442657521032	12	-8.26139484241052
20612	group3	1	-8.849873161839906	57	-5.747317552093435	2	-8.99974616952124	4	-8.854688265181018	4	-8.310334222140959
21145	group3	3	-9.214797836950163	4	-9.24638669798484	0	-inf	10	-7.571477503650187	2	-9.469488792087958
15769	group3	6	-8.597043346330706	4	-8.505082352747374	1	-9.208932179195612	1	-8.764375588186832	21	-6.392421125269364
21736	group3	3	-9.109776083547082	3	-8.975805670793939	6	-8.8806112113914	4	-8.88392723431609	6	-8.153330414390329
10990	group2	1	-9.125926098625042	1	-9.333618738437938	0	-9.470324068619908	4	-7.611029280440632	17	-6.395334333896028
16472	group1	0	-9.663244823888395	66	-5.630674081953411	1	-9.158971714634584	1	-9.266712670448324	22	-6.620674676235639
13610	group3	4	-8.845897933081801	3	-9.05782050055244	0	-inf	6	-7.452147191825046	3	-8.059358874976656
21061	group3	6	-8.442255312952597	48	-6.193312890443856	2	-9.574393306238445	14	-7.482711913868443	27	-6.521757767122648
10505	group2	1	-8.495902194544868	0	-9.425556905586387	0	-inf	6	-7.667219976032638	12	-6.469651565062995
14381	group1	0	-10.50801599260465	21	-6.4422888516466745	0	-inf	8	-7.5547967085881975	0	-9.691424774144787
16379	group2	0	-9.809822846910327	44	-6.228654414205367	2	-9.18728102034151	4	-8.964708787227375	3	-8.172124167678117
14323	group3	5	-7.997429737226704	33	-6.367820261421753	3	-8.901264454589471	2	-9.03128732069637	25	-6.3981950675883175
24258	group2	0	-9.093813174555613	38	-6.324602579780942	0	-inf	17	-7.501463180742817	2	-9.536045499819739
16071	group1	2	-9.074470614572238	12	-7.214126728933478	0	-9.167880222940672	5	-8.660150930115051	35	-6.298623218039088
13207	group1	2	-8.417332279430397	33	-6.12856248461216	0	-inf	2	-8.846410975486291	2	-9.163856964535768
18117	group1	1	-8.901677352516547	0	-10.23133917283028	3	-9.761367905978835	7	-7.617179128241554	2	-9.658619287309238
14861	group2	0	-9.316295071194785	0	-9.808422235167463	2	-9.139978849155337	8	-7.535540095336699	7	-8.006465757617892
19238	group3	4	-9.10492347426346	2	-9.33933210210996	0	-inf	8	-7.509439341897836	24	-6.649899610165456
12472	group3	4	-8.05141965630706	0	-9.973223432152954	1	-8.970905037001655	9	-7.555588499631246	28	-6.245067786495415
15573	group1	1	-9.690695576560936	1	-9.765069704132822	0	-inf	11	-7.660167755721339	25	-6.5429324350243325
14488	group3	4	-8.349387581135419	0	-10.129603507681692	6	-8.478355284651055	8	-7.385626554120437	14	-6.537745544889137
20947	group3	2	-9.156196057595718	2	-8.66122796797905	4	-9.06454931313015	4	-8.84370670385383	12	-8.013394649207482
21013	group3	2	-9.135614357560131	1	-10.165580864180514	2	-9.24902509301602	16	-7.474666157848143	4	-8.232713130428207
17514	group1	5	-8.068543455113264	0	-10.026437054484354	2	-9.628578344613725	3	-8.941152125829301	3	-7.975884188678476
17082	group3	1	-9.321436797459816	2	-9.949492745536464	6	-8.047535247427332	6	-7.465015563362031	11	-8.215534980424083
14192	group3	3	-8.582470817319425	1	-9.01944784369121	0	-inf	0	-8.800772464701092	2	-9.325916148282785
16514	group3	3	-9.181526725397346	1	-8.941742004878611	0	-inf	11	-7.55625745867362	6	-7.895291366109023
15037	group3	0	-9.716033513074454	30	-6.068489148044173	3	-9.517386495153438	4	-7.481870735303382	12	-6.681267029214965
15357	group2	1	-9.083009934847333	0	-9.782559691818259	3	-9.606523232425728	7	-7.566381504984313	0	-9.639947665334685
15180	group2	2	-8.415536812836065	1	-9.217439132744047	4	-9.117686698875318	9	-7.511260272693051	5	-7.96710616324268
14427	group3	1	-9.092946088811123	2	-9.95168045507981	0	-inf	8	-7.485637902454901	7	-7.671986274961892
10540	group2	1	-8.72528908650991	1	-9.503821155518033	0	-inf	0	-9.158557898938403	5	-7.876858576194328
16686	group1	3	-8.905723342359918	127	-4.918768793938925	0	-inf	0	-8.913772923121371	29	-6.510169262698304
21868	group3	2	-8.97658432100128	85	-5.671224376552539	3	-9.95337319515386	2	-9.199344816378048	38	-6.5342278976569
14956	group3	2	-9.208748911367081	29	-6.080131279416492	2	-8.505006622879486	2	-9.100026016830022	1	-9.551108582974264
11957	group1	1	-8.934108849741238	3	-8.198150166073825	3	-8.950039840596212	1	-9.32760801816395	2	-8.031616875331595
19184	group3	1	-10.016446725999899	4	-9.03204192502067	0	-inf	5	-7.441362648234204	12	-7.949383552076177
14207	group3	3	-9.224160827812478	35	-5.973486758620055	1	-8.796315385982506	12	-7.5571501058252535	0	-9.510519669400809
18137	group3	2	-9.901971812657951	2	-9.525433336317956	3	-9.529873413225136	11	-7.575408315807797	9	-7.979037094077731
19049	group3	2	-8.865150576595115	1	-10.167206141911075	4	-9.29402674239254	12	-7.375573884482724	4	-8.112089288956724
15153	group3	1	-8.822669756802041	1	-9.654001365779013	3	-8.610540163771606	4	-8.33550027795879	15	-6.6851756500273325
19530	group1	0	-9.398032624747664	58	-5.84582186920341	4	-8.586443368588885	12	-7.636303593541205	1	-9.725828472887521
18407	group3	6	-8.599346195771284	30	-6.361144027532197	0	-inf	0	-8.815707834458372	4	-9.515761975000016
13552	group3	3	-8.802084724431927	1	-10.164457571403368	5	-7.619897276431194	5	-7.4798937924503415	0	-9.305476875816
11304	group3	3	-8.853213956375871	0	-10.596483351353736	0	-8.487366311994123	8	-7.50979069922747	1	-9.392421125269365
14519	group2	0	-9.18070193026757	11	-7.051779171296615	0	-9.981914764597843	0	-9.278784540000668	1	-8.219088123080295
16552	group3	0	-8.76360349815763	1	-9.200267192285537	2	-8.991034845949354	12	-7.431455538913692	6	-9.39533433389603
13618	group3	5	-8.472896482182117	0	-9.21186244296304	0	-9.215476337296005	3	-9.106098279887167	5	-7.8362522936443515
19516	group2	6	-9.330221595380078	0	-9.403035787364308	4	-8.486107185459106	1	-8.894573030062757	31	-6.543707560122777
15747	group2	2	-9.408422212930095	2	-9.00324720276048	3	-9.077280604241643	2	-9.127943729094227	5	-7.773219503350376
13700	group3	0	-8.405494621470805	30	-6.375687420871228	0	-8.78711076855329	3	-8.775584643288031	5	-8.070617827111823
15194	group3	2	-10.159214238843703	0	-10.338782691145282	0	-inf	2	-7.541772836753938	4	-8.03979292684475
16122	group3	0	-10.308645047193968	39	-6.124071667725526	1	-9.190645935528073	2	-8.864631827195572	1	-9.62067467623564
12582	group3	1	-9.907363543783632	0	-8.803934942449933	1	-8.725771892018004	0	-8.655540706678117	22	-6.481796422774723
12757	group3	1	-8.909129485085234	0	-10.044375838691655	0	-inf	0	-9.836372731232856	5	-8.073752435783389
19203	group3	1	-8.923812896340548	4	-9.312855137360208	6	-8.298841072331937	3	-8.771791268083895	31	-6.561715078404088
12287	group1	1	-8.75174748082086	32	-5.953214106435941	1	-9.335724962101391	6	-7.6012063235868395	3	-7.849394572773329
33977	group3	2	-8.96201135478864	64	-6.369803537976293	2	-10.047642479974067	4	-8.926218523264396	4	-9.521757767122647
14944	group3	4	-8.231310096134502	26	-6.472875855995663	0	-9.545633968643111	4	-8.697864735548565	21	-6.383110947210578
10195	group2	7	-8.212108277068918	3	-9.274283022548719	1	-8.247247688648562	0	-9.163279725630959	1	-9.469651565062996
12087	group2	1	-8.420494680568522	24	-6.143851854813863	0	-8.917019743516274	11	-7.48762148669982	11	-6.6537026878673995
13542	group1	3	-9.577900135743768	2	-8.962819293780791	0	-inf	10	-7.633120603726025	5	-7.819440311280061
20862	group2	3	-8.818211057004778	59	-5.984969972072575	2	-9.175395142048297	4	-9.214432510950562	6	-8.131758708692413
20467	group3	3	-9.43310134035047	66	-5.726369098244594	0	-9.509171221950528	12	-7.603654307590347	39	-6.366517674761194
12767	group3	2	-9.250355182796763	28	-6.133158934193716	3	-8.502475271498362	9	-7.501983917686521	5	-8.051987444885347
16696	group3	3	-9.511681100743424	1	-8.501944611196244	4	-8.883060730111533	2	-9.333087841321897	0	-9.398195067588317
15606	group3	4	-8.994643786686135	1	-9.327275314973171	0	-inf	9	-7.487990406039365	5	-8.081357963238252
23528	group3	5	-8.727937958206223	67	-5.792948126032827	1	-9.083239989176931	19	-7.643913229922315	33	-6.52789737009274
19426	group2	4	-8.960653975079657	0	-9.691401549798583	0	-inf	5	-8.856441575475136	9	-7.96880029684529
12832	group3	0	-9.596684345181464	14	-6.511494109589729	1	-9.297475955031176	1	-8.948135741605329	4	-7.885619737808809
14545	group1	2	-9.763017593991302	49	-5.605238719794788	0	-inf	1	-9.501659928097915	1	-7.840341949906014
14401	group3	1	-9.381042402622565	34	-6.0403739787190345	0	-9.104388972494334	6	-7.374671190975408	3	-8.042279273568035
